sample_id,rep_id,total,alt,tissue,individual_id,sample_id_rep,study
GTEX-XAJ8-0626-SM-47JY4,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XAJ8-0626-SM-47JY4.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XAJ8-0626-SM-47JY4.1.bamcount_nonref.csv.zst,Prostate,GTEX-XAJ8,GTEX-XAJ8-0626-SM-47JY4.1,GTEx_Blended_Tissue_Training
GTEX-XGQ4-2526-SM-4AT57,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XGQ4-2526-SM-4AT57.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XGQ4-2526-SM-4AT57.1.bamcount_nonref.csv.zst,Nerve_Tibial,GTEX-XGQ4,GTEX-XGQ4-2526-SM-4AT57.1,GTEx_Blended_Tissue_Training
GTEX-XK95-1026-SM-4GIDV,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XK95-1026-SM-4GIDV.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XK95-1026-SM-4GIDV.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-XK95,GTEX-XK95-1026-SM-4GIDV.1,GTEx_Blended_Tissue_Training
GTEX-XLM4-3126-SM-4AT6M,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XLM4-3126-SM-4AT6M.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XLM4-3126-SM-4AT6M.1.bamcount_nonref.csv.zst,Pituitary,GTEX-XLM4,GTEX-XLM4-3126-SM-4AT6M.1,GTEx_Blended_Tissue_Training
GTEX-XMD1-2826-SM-4AT5F,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XMD1-2826-SM-4AT5F.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XMD1-2826-SM-4AT5F.1.bamcount_nonref.csv.zst,Brain_Cerebellum,GTEX-XMD1,GTEX-XMD1-2826-SM-4AT5F.1,GTEx_Blended_Tissue_Training
GTEX-XMD2-1026-SM-4WWE8,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XMD2-1026-SM-4WWE8.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XMD2-1026-SM-4WWE8.1.bamcount_nonref.csv.zst,Lung,GTEX-XMD2,GTEX-XMD2-1026-SM-4WWE8.1,GTEx_Blended_Tissue_Training
GTEX-XMD3-0008-SM-4AT4V,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XMD3-0008-SM-4AT4V.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XMD3-0008-SM-4AT4V.1.bamcount_nonref.csv.zst,Cells_Cultured_fibroblasts,GTEX-XMD3,GTEX-XMD3-0008-SM-4AT4V.1,GTEx_Blended_Tissue_Training
GTEX-XMK1-0626-SM-4B65A,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XMK1-0626-SM-4B65A.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XMK1-0626-SM-4B65A.1.bamcount_nonref.csv.zst,Thyroid,GTEX-XMK1,GTEX-XMK1-0626-SM-4B65A.1,GTEx_Blended_Tissue_Training
GTEX-XOT4-0226-SM-4B66Z,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XOT4-0226-SM-4B66Z.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XOT4-0226-SM-4B66Z.1.bamcount_nonref.csv.zst,Adipose_Subcutaneous,GTEX-XOT4,GTEX-XOT4-0226-SM-4B66Z.1,GTEx_Blended_Tissue_Training
GTEX-XPT6-0008-SM-4B64Q,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XPT6-0008-SM-4B64Q.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XPT6-0008-SM-4B64Q.1.bamcount_nonref.csv.zst,Cells_Cultured_fibroblasts,GTEX-XPT6,GTEX-XPT6-0008-SM-4B64Q.1,GTEx_Blended_Tissue_Training
GTEX-XQ3S-1326-SM-4BOPQ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XQ3S-1326-SM-4BOPQ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XQ3S-1326-SM-4BOPQ.1.bamcount_nonref.csv.zst,Breast_Mammary_Tissue,GTEX-XQ3S,GTEX-XQ3S-1326-SM-4BOPQ.1,GTEx_Blended_Tissue_Training
GTEX-XUW1-0826-SM-4BOP6,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XUW1-0826-SM-4BOP6.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XUW1-0826-SM-4BOP6.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-XUW1,GTEX-XUW1-0826-SM-4BOP6.1,GTEx_Blended_Tissue_Training
GTEX-XUZC-1526-SM-4BRV4,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XUZC-1526-SM-4BRV4.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XUZC-1526-SM-4BRV4.1.bamcount_nonref.csv.zst,Colon_Sigmoid,GTEX-XUZC,GTEX-XUZC-1526-SM-4BRV4.1,GTEx_Blended_Tissue_Training
GTEX-XXEK-1726-SM-5S2SR,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XXEK-1726-SM-5S2SR.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XXEK-1726-SM-5S2SR.1.bamcount_nonref.csv.zst,Pancreas,GTEX-XXEK,GTEX-XXEK-1726-SM-5S2SR.1,GTEx_Blended_Tissue_Training
GTEX-XYKS-2126-SM-4E3IB,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-XYKS-2126-SM-4E3IB.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-XYKS-2126-SM-4E3IB.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-XYKS,GTEX-XYKS-2126-SM-4E3IB.1,GTEx_Blended_Tissue_Training
GTEX-Y114-0526-SM-4TT8V,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Y114-0526-SM-4TT8V.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Y114-0526-SM-4TT8V.1.bamcount_nonref.csv.zst,Adrenal_Gland,GTEX-Y114,GTEX-Y114-0526-SM-4TT8V.1,GTEx_Blended_Tissue_Training
GTEX-Y3I4-0006-SM-4TT1E,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Y3I4-0006-SM-4TT1E.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Y3I4-0006-SM-4TT1E.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-Y3I4,GTEX-Y3I4-0006-SM-4TT1E.1,GTEx_Blended_Tissue_Training
GTEX-Y3IK-0826-SM-51MT8,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Y3IK-0826-SM-51MT8.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Y3IK-0826-SM-51MT8.1.bamcount_nonref.csv.zst,Heart_Left_Ventricle,GTEX-Y3IK,GTEX-Y3IK-0826-SM-51MT8.1,GTEx_Blended_Tissue_Training
GTEX-Y5V5-2126-SM-4WWFO,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Y5V5-2126-SM-4WWFO.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Y5V5-2126-SM-4WWFO.1.bamcount_nonref.csv.zst,Breast_Mammary_Tissue,GTEX-Y5V5,GTEX-Y5V5-2126-SM-4WWFO.1,GTEx_Blended_Tissue_Training
GTEX-Y5V6-0426-SM-4VBRZ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Y5V6-0426-SM-4VBRZ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Y5V6-0426-SM-4VBRZ.1.bamcount_nonref.csv.zst,Artery_Aorta,GTEX-Y5V6,GTEX-Y5V6-0426-SM-4VBRZ.1,GTEx_Blended_Tissue_Training
GTEX-Y8DK-0011-R5B-SM-4RTW6,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Y8DK-0011-R5B-SM-4RTW6.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Y8DK-0011-R5B-SM-4RTW6.1.bamcount_nonref.csv.zst,Brain_Caudate,GTEX-Y8DK,GTEX-Y8DK-0011-R5B-SM-4RTW6.1,GTEx_Blended_Tissue_Training
GTEX-Y8E4-0426-SM-4V6GB,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Y8E4-0426-SM-4V6GB.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Y8E4-0426-SM-4V6GB.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-Y8E4,GTEX-Y8E4-0426-SM-4V6GB.1,GTEx_Blended_Tissue_Training
GTEX-Y8E5-0006-SM-47JWQ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Y8E5-0006-SM-47JWQ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Y8E5-0006-SM-47JWQ.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-Y8E5,GTEX-Y8E5-0006-SM-47JWQ.1,GTEx_Blended_Tissue_Training
GTEX-Y9LG-0526-SM-4VBRY,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Y9LG-0526-SM-4VBRY.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Y9LG-0526-SM-4VBRY.1.bamcount_nonref.csv.zst,Lung,GTEX-Y9LG,GTEX-Y9LG-0526-SM-4VBRY.1,GTEx_Blended_Tissue_Training
GTEX-YB5K-2426-SM-5IFHP,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-YB5K-2426-SM-5IFHP.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-YB5K-2426-SM-5IFHP.1.bamcount_nonref.csv.zst,Nerve_Tibial,GTEX-YB5K,GTEX-YB5K-2426-SM-5IFHP.1,GTEx_Blended_Tissue_Training
GTEX-YBZK-0008-SM-59HL6,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-YBZK-0008-SM-59HL6.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-YBZK-0008-SM-59HL6.1.bamcount_nonref.csv.zst,Cells_Cultured_fibroblasts,GTEX-YBZK,GTEX-YBZK-0008-SM-59HL6.1,GTEx_Blended_Tissue_Training
GTEX-YEC3-2426-SM-5IFJR,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-YEC3-2426-SM-5IFJR.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-YEC3-2426-SM-5IFJR.1.bamcount_nonref.csv.zst,Colon_Transverse,GTEX-YEC3,GTEX-YEC3-2426-SM-5IFJR.1,GTEx_Blended_Tissue_Training
GTEX-YEC4-0626-SM-5CVLU,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-YEC4-0626-SM-5CVLU.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-YEC4-0626-SM-5CVLU.1.bamcount_nonref.csv.zst,Thyroid,GTEX-YEC4,GTEX-YEC4-0626-SM-5CVLU.1,GTEx_Blended_Tissue_Training
GTEX-YF7O-0926-SM-5IFIF,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-YF7O-0926-SM-5IFIF.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-YF7O-0926-SM-5IFIF.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-YF7O,GTEX-YF7O-0926-SM-5IFIF.1,GTEx_Blended_Tissue_Training
GTEX-YFC4-3126-SM-5PNV6,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-YFC4-3126-SM-5PNV6.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-YFC4-3126-SM-5PNV6.1.bamcount_nonref.csv.zst,Brain_Cortex,GTEX-YFC4,GTEX-YFC4-3126-SM-5PNV6.1,GTEx_Blended_Tissue_Training
GTEX-YJ89-2926-SM-5P9IT,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-YJ89-2926-SM-5P9IT.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-YJ89-2926-SM-5P9IT.1.bamcount_nonref.csv.zst,Brain_Cerebellum,GTEX-YJ89,GTEX-YJ89-2926-SM-5P9IT.1,GTEx_Blended_Tissue_Training
GTEX-YJ8A-1426-SM-5PNV7,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-YJ8A-1426-SM-5PNV7.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-YJ8A-1426-SM-5PNV7.1.bamcount_nonref.csv.zst,Esophagus_Gastroesophageal_Junction,GTEX-YJ8A,GTEX-YJ8A-1426-SM-5PNV7.1,GTEx_Blended_Tissue_Training
GTEX-YJ8O-1426-SM-5PNV9,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-YJ8O-1426-SM-5PNV9.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-YJ8O-1426-SM-5PNV9.1.bamcount_nonref.csv.zst,Colon_Sigmoid,GTEX-YJ8O,GTEX-YJ8O-1426-SM-5PNV9.1,GTEx_Blended_Tissue_Training
GTEX-Z93S-0326-SM-5HL84,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Z93S-0326-SM-5HL84.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Z93S-0326-SM-5HL84.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-Z93S,GTEX-Z93S-0326-SM-5HL84.1,GTEx_Blended_Tissue_Training
GTEX-Z93T-0126-SM-5HL5N,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Z93T-0126-SM-5HL5N.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Z93T-0126-SM-5HL5N.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-Z93T,GTEX-Z93T-0126-SM-5HL5N.1,GTEx_Blended_Tissue_Training
GTEX-Z9EW-0826-SM-5HL9T,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-Z9EW-0826-SM-5HL9T.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-Z9EW-0826-SM-5HL9T.1.bamcount_nonref.csv.zst,Adipose_Visceral,GTEX-Z9EW,GTEX-Z9EW-0826-SM-5HL9T.1,GTEx_Blended_Tissue_Training
GTEX-ZA64-0426-SM-5HL96,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZA64-0426-SM-5HL96.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZA64-0426-SM-5HL96.1.bamcount_nonref.csv.zst,Thyroid,GTEX-ZA64,GTEX-ZA64-0426-SM-5HL96.1,GTEx_Blended_Tissue_Training
GTEX-ZAB4-1426-SM-5CVN6,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZAB4-1426-SM-5CVN6.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZAB4-1426-SM-5CVN6.1.bamcount_nonref.csv.zst,Adipose_Visceral,GTEX-ZAB4,GTEX-ZAB4-1426-SM-5CVN6.1,GTEx_Blended_Tissue_Training
GTEX-ZAB5-1926-SM-5HL7O,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZAB5-1926-SM-5HL7O.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZAB5-1926-SM-5HL7O.1.bamcount_nonref.csv.zst,Nerve_Tibial,GTEX-ZAB5,GTEX-ZAB5-1926-SM-5HL7O.1,GTEx_Blended_Tissue_Training
GTEX-ZAJG-1226-SM-5S2MH,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZAJG-1226-SM-5S2MH.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZAJG-1226-SM-5S2MH.1.bamcount_nonref.csv.zst,Artery_Aorta,GTEX-ZAJG,GTEX-ZAJG-1226-SM-5S2MH.1,GTEx_Blended_Tissue_Training
GTEX-ZAK1-1126-SM-5PNXU,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZAK1-1126-SM-5PNXU.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZAK1-1126-SM-5PNXU.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-ZAK1,GTEX-ZAK1-1126-SM-5PNXU.1,GTEx_Blended_Tissue_Training
GTEX-ZAKK-0326-SM-5EGHA,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZAKK-0326-SM-5EGHA.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZAKK-0326-SM-5EGHA.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-ZAKK,GTEX-ZAKK-0326-SM-5EGHA.1,GTEx_Blended_Tissue_Training
GTEX-ZC5H-0326-SM-5HL9F,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZC5H-0326-SM-5HL9F.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZC5H-0326-SM-5HL9F.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-ZC5H,GTEX-ZC5H-0326-SM-5HL9F.1,GTEx_Blended_Tissue_Training
GTEX-ZDTS-0526-SM-6EU38,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZDTS-0526-SM-6EU38.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZDTS-0526-SM-6EU38.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-ZDTS,GTEX-ZDTS-0526-SM-6EU38.1,GTEx_Blended_Tissue_Training
GTEX-ZDTT-0008-SM-4E3K5,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZDTT-0008-SM-4E3K5.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZDTT-0008-SM-4E3K5.1.bamcount_nonref.csv.zst,Cells_Cultured_fibroblasts,GTEX-ZDTT,GTEX-ZDTT-0008-SM-4E3K5.1,GTEx_Blended_Tissue_Training
GTEX-ZDXO-3126-SM-5IJDF,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZDXO-3126-SM-5IJDF.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZDXO-3126-SM-5IJDF.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-ZDXO,GTEX-ZDXO-3126-SM-5IJDF.1,GTEx_Blended_Tissue_Training
GTEX-ZDYS-0626-SM-5J2N5,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZDYS-0626-SM-5J2N5.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZDYS-0626-SM-5J2N5.1.bamcount_nonref.csv.zst,Thyroid,GTEX-ZDYS,GTEX-ZDYS-0626-SM-5J2N5.1,GTEx_Blended_Tissue_Training
GTEX-ZE7O-0826-SM-57WCP,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZE7O-0826-SM-57WCP.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZE7O-0826-SM-57WCP.1.bamcount_nonref.csv.zst,Lung,GTEX-ZE7O,GTEX-ZE7O-0826-SM-57WCP.1,GTEx_Blended_Tissue_Training
GTEX-ZEX8-1426-SM-4WKHQ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZEX8-1426-SM-4WKHQ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZEX8-1426-SM-4WKHQ.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-ZEX8,GTEX-ZEX8-1426-SM-4WKHQ.1,GTEx_Blended_Tissue_Training
GTEX-ZF28-2526-SM-57WFH,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZF28-2526-SM-57WFH.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZF28-2526-SM-57WFH.1.bamcount_nonref.csv.zst,Colon_Sigmoid,GTEX-ZF28,GTEX-ZF28-2526-SM-57WFH.1,GTEx_Blended_Tissue_Training
GTEX-ZF2S-2426-SM-5DUXV,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZF2S-2426-SM-5DUXV.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZF2S-2426-SM-5DUXV.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-ZF2S,GTEX-ZF2S-2426-SM-5DUXV.1,GTEx_Blended_Tissue_Training
GTEX-ZLFU-1126-SM-DO11K,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZLFU-1126-SM-DO11K.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZLFU-1126-SM-DO11K.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-ZLFU,GTEX-ZLFU-1126-SM-DO11K.1,GTEx_Blended_Tissue_Training
GTEX-ZLV1-0526-SM-4WWD4,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZLV1-0526-SM-4WWD4.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZLV1-0526-SM-4WWD4.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-ZLV1,GTEX-ZLV1-0526-SM-4WWD4.1,GTEx_Blended_Tissue_Training
GTEX-ZLWG-1326-SM-DNZYZ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZLWG-1326-SM-DNZYZ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZLWG-1326-SM-DNZYZ.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-ZLWG,GTEX-ZLWG-1326-SM-DNZYZ.1,GTEx_Blended_Tissue_Training
GTEX-ZPIC-1726-SM-57WF2,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZPIC-1726-SM-57WF2.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZPIC-1726-SM-57WF2.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-ZPIC,GTEX-ZPIC-1726-SM-57WF2.1,GTEx_Blended_Tissue_Training
GTEX-ZPU1-2126-SM-57WED,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZPU1-2126-SM-57WED.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZPU1-2126-SM-57WED.1.bamcount_nonref.csv.zst,Testis,GTEX-ZPU1,GTEX-ZPU1-2126-SM-57WED.1,GTEx_Blended_Tissue_Training
GTEX-ZQG8-1926-SM-4YCEO,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZQG8-1926-SM-4YCEO.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZQG8-1926-SM-4YCEO.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-ZQG8,GTEX-ZQG8-1926-SM-4YCEO.1,GTEx_Blended_Tissue_Training
GTEX-ZQUD-0126-SM-4YCDY,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZQUD-0126-SM-4YCDY.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZQUD-0126-SM-4YCDY.1.bamcount_nonref.csv.zst,Thyroid,GTEX-ZQUD,GTEX-ZQUD-0126-SM-4YCDY.1,GTEx_Blended_Tissue_Training
GTEX-ZT9W-1026-SM-57WG5,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZT9W-1026-SM-57WG5.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZT9W-1026-SM-57WG5.1.bamcount_nonref.csv.zst,Adipose_Visceral,GTEX-ZT9W,GTEX-ZT9W-1026-SM-57WG5.1,GTEx_Blended_Tissue_Training
GTEX-ZT9X-0126-SM-4YCFC,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZT9X-0126-SM-4YCFC.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZT9X-0126-SM-4YCFC.1.bamcount_nonref.csv.zst,Adrenal_Gland,GTEX-ZT9X,GTEX-ZT9X-0126-SM-4YCFC.1,GTEx_Blended_Tissue_Training
GTEX-ZTPG-1526-SM-51MTF,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-ZTPG-1526-SM-51MTF.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-ZTPG-1526-SM-51MTF.1.bamcount_nonref.csv.zst,Esophagus_Muscularis,GTEX-ZTPG,GTEX-ZTPG-1526-SM-51MTF.1,GTEx_Blended_Tissue_Training
